8 97874 6.225587028656259
8 34415 6.162555050938947
8 97931 6.120799166806844
8 97910 6.087044377557078
8 31905 6.052290995575938
8 124748 6.0229919516776675
8 49263 6.021825065452059
8 91687 5.947220132966666
8 107370 5.93415219040174
8 65498 5.932161788566587
8 67563 5.931526730921761
8 24232 5.904528288470393
8 114706 5.890793067954614
8 114724 5.8876155611865295
8 127144 5.882504223983749
8 136380 5.881892072581388
8 124300 5.8816879559955915
8 58536 5.880718647541113
8 1337 5.880358835858807
8 114698 5.877604877550758
8 122638 5.873654366101546
8 70495 5.870283051318714
8 114727 5.867795027159352
9 2812 5.229873711913944
9 2713 5.226503992996697
9 109157 5.180482009614769
9 11707 5.074889819919699
9 129414 5.016589883586877
9 18316 4.990839768935348
9 2661 4.979869781592076
9 7616 4.962131135990985
9 5791 4.936105794204554
9 78732 4.935683699786438
9 21489 4.9059271199616
9 1512 4.883370249115589
9 1837 4.87407668111692
9 2025 4.860108193488846
9 120569 4.840901559408913
9 87389 4.839979368836764
9 2104 4.815626878558383
9 31249 4.8112551646085695
9 4879 4.806364675328265
9 16387 4.8062804991386106
9 19913 4.799460758658485
9 71837 4.7956395511479775
9 2542 4.785480038501992
9 1810 4.781247593072222
9 29273 4.77828184359354
10 15137 5.034592442360625
10 22633 4.992258758707079
10 32718 4.927223404150295
10 2208 4.89907293224869
10 656 4.896279922070747
10 41416 4.871996489850047
10 50742 4.868879452881524
10 23558 4.867021354215909
10 22241 4.865332153655293
10 16516 4.862931703430942
10 17107 4.859621311485166
10 17413 4.84342470741834
10 13456 4.838372384549993
10 6582 4.8370640197351245
10 70471 4.831383014953151
10 7659 4.8304468569530385
10 101011 4.815254558485462
10 2010 4.806234536004857
10 28114 4.794719346967307
10 186 4.767775814302307
10 3032 4.764259055439849
10 15277 4.750701081901392
10 650 4.745705391937947
10 2490 4.743161747501882
10 103565 4.741214732632857
11 48679 5.37907771428387
11 7413 5.31956787341108
11 24446 5.281069199909369
11 39721 5.260710036407162
11 129714 5.245040283530567
11 22 5.169033851096297
11 1515 5.1467587354494135
11 41881 5.124646551160587
11 91087 5.119732447726764
11 5422 5.092847758849625
11 96895 5.089905978363355
11 3164 5.050730131846749
11 17203 5.041189934194901
11 62652 5.039924704401809
11 3292 5.029855051565118
11 15901 5.015523616123647
11 124410 5.012739745690688
11 66443 5.002928811798137
11 26956 5.001598094083635
11 40990 4.99930940446731
11 66675 4.995960964133044
11 83110 4.9947876540752345
11 41238 4.994358294759347
11 41693 4.99019133321784
11 8394 4.9864332235774125
12 18168 5.2462972056650035
12 47674 5.218115053286092
12 25622 5.197189094558848
12 90998 5.142717654262385
12 38175 5.094291991137102
12 28908 5.058434385522407
12 25562 5.053655561378198
12 87000 5.030562675876624
12 46440 4.999022136279423
12 91675 4.994519345287253
12 64104 4.993195119667677
12 46456 4.9844159035039945
12 88295 4.980866816913421
12 4078 4.975354895266115
12 74712 4.97085217249616
12 4178 4.969552347523414
12 18310 4.966590966769491
12 102939 4.96382565279729
12 15328 4.941631780791823
12 125574 4.939361419535491
12 3836 4.937341870552112
12 3769 4.9236878457526
12 98474 4.919772815501882
12 17360 4.912355932941731
12 69246 4.912296163142667
13 74288 5.548924349651124
13 10758 5.52181091290832
13 20491 5.437559203980642
13 64431 5.379224013110202
13 64302 5.328038522868768
13 89610 5.29068512412575
13 26800 5.267075806616688
13 18195 5.245535346365217
13 112163 5.233384583662881
13 47710 5.216791940598655
13 38103 5.207802364008806
13 8996 5.189276485718602
13 106601 5.170013425696556
13 62218 5.160989479017854
13 17787 5.1563806801147045
13 74955 5.142549119798538
13 33158 5.139400656875761
13 127237 5.136167118478743
13 93645 5.129535718356915
13 67561 5.126451723720067
13 112170 5.121875669843027
13 10025 5.118188647087662
13 89416 5.114082932484674
13 124748 5.111059270440377
13 135351 5.096826383892481
14 114681 5.315816212154648
14 71241 5.279598301855917
14 114696 5.272974210556499
14 3238 5.2335113506805095
14 19913 5.229137015177063
14 10228 5.223986721147211
14 63037 5.2088084631344245
14 120147 5.205719402289762
14 48652 5.202446669088164
14 114725 5.187159599685063
14 33651 5.185770826350747
14 114707 5.179812270056674
14 21064 5.178596840598306
14 34345 5.175585673648552
14 31713 5.175247834257327
14 114738 5.17208023933131
14 114723 5.171295516739249
14 12424 5.1687786083227785
14 96895 5.162995653425955
14 33476 5.161502819696249
14 114727 5.159141500200464
14 42913 5.159111711621844
14 65553 5.1537242636066045
14 66848 5.1535830757476475
14 38717 5.146961205390384
15 124748 4.43693557248154
15 32974 4.395951145514771
15 33 4.33457361720888
15 24446 4.332102986939066
15 41881 4.27815083874839
15 44068 4.214478901560783
15 43995 4.161819990022268
15 17974 4.145495158926944
15 3914 4.118879921791159
15 66345 4.115751893997329
15 1535 4.113801439499731
15 27607 4.079514345865358
15 40990 4.066487639358083
15 88293 4.042832136441954
15 10961 4.037848392435835
15 53721 4.036709166709941
15 66346 4.025528846415679
15 2210 4.021238313904745
15 102554 4.020071135911948
15 136485 4.013486098678048
15 32793 4.013140706080488
15 50894 4.008153861580198
15 27649 3.9962507620158068
15 22 3.994984094075236
15 11428 3.9787246992317424
16 17736 4.7048095618528
16 77063 4.603583692218689
16 47939 4.596502151905526
16 111139 4.595696110701633
16 49949 4.59353725841034
16 110775 4.499174928186903
16 119235 4.493747540961884
16 71304 4.468959790156244
16 54249 4.463664254186022
16 120984 4.446884977991455
16 4078 4.44685881356646
16 69733 4.437881382546331
16 75694 4.435025331725195
16 123637 4.424255933807933
16 114696 4.418900098363853
16 69651 4.415168846817525
16 61250 4.4150065801724185
16 135323 4.412752761370658
16 117446 4.411845622511837
16 26889 4.411715476928269
16 8685 4.406300752257823
16 114689 4.405906263833478
16 59910 4.40450016031377
16 125203 4.402050600419154
16 114719 4.396639755625419
17 120984 5.706359868491252
17 13770 5.621662901941137
17 102074 5.567597155472481
17 44814 5.531592132167283
17 96895 5.530403170698535
17 124748 5.478258199524254
17 111151 5.476849219866259
17 50811 5.464778954237019
17 111140 5.462938753183658
17 89421 5.446462690428532
17 59384 5.438745366385294
17 136222 5.432950028158289
17 33023 5.42518370834761
17 52393 5.419833204840224
17 72774 5.414008549943596
17 46119 5.410175629574273
17 124402 5.399161174106303
17 93324 5.38031992524836
17 134013 5.379585386421831
17 75936 5.375919397577412
17 36059 5.368735457212672
17 73076 5.367674315917233
17 32822 5.36568865403845
17 1829 5.358526990809737
17 85458 5.357504173931107
18 96895 6.43377513467547
18 124748 6.332509955912388
18 42913 6.230605093221205
18 121928 6.099527347519414
18 67567 6.095104068174573
18 10643 6.074852107040549
18 63039 6.056673034942719
18 31905 6.031852591908362
18 71241 6.020065787695633
18 60692 6.013745561331896
18 31972 6.011569906509315
18 118053 6.003908287026642
18 102554 5.993340904549938
18 59910 5.984681670614879
18 109961 5.978365374093493
18 34415 5.97107068702478
18 67563 5.966700720738984
18 9164 5.9616690725406265
18 37135 5.958983149389259
18 125844 5.952683122504981
18 88853 5.950388507412731
18 96716 5.948536343421069
18 68129 5.946346055774216
18 131649 5.931420366231557
18 83575 5.919641208578524
19 111139 4.682693557671668
19 122637 4.666406215926251
19 109961 4.654230148504477
19 9164 4.6248808854802546
19 96895 4.596135225280557
19 34430 4.577051103857964
19 111151 4.5719987914524465
19 93587 4.548426177029845
19 46514 4.543680616940166
19 124748 4.535731419511914
19 62652 4.53092133550045
19 114727 4.514048140294417
19 131295 4.503153646941914
19 97931 4.501660067662097
19 66344 4.491538338069595
19 28034 4.481736835165503
19 93585 4.480614558608853
19 67562 4.473014523261243
19 66341 4.470746199282095
19 67567 4.462367261406955
19 136222 4.456978794890339
19 97910 4.453989328784362
19 72799 4.452897090294384
19 38717 4.435414153403497
19 15012 4.430769911600778
20 82033 6.082639808567519
20 51650 6.075921390590803
20 62505 6.067121787599675
20 71326 6.045885711098617
20 20198 6.03253238952856
20 57698 5.9947703227932525
20 3177 5.919704240096685
20 89536 5.883534576497787
20 21955 5.873322079939867
20 9566 5.862359243487633
20 16739 5.843691234305991
20 108296 5.843556961569414
20 97457 5.836201380885747
20 5699 5.8096615209785
20 99935 5.807296988003268
20 118150 5.8011529600507075
20 108309 5.799399783934332
20 97875 5.778088191918748
20 16736 5.720257341914749
20 128221 5.687991980714734
20 5674 5.68642911967824
20 6078 5.683202301938964
20 91975 5.681456560588053
20 5729 5.663046552842115
20 130796 5.656787159214953
